subj,correct,problemSize,format,truth,rt
8,1,Large,Digits,True,897
8,1,Small,Digits,True,1043
8,1,Large,Digits,True,1227
8,1,Large,Digits,True,1148
8,1,Large,Digits,True,1982
8,1,Large,Digits,True,1487
8,1,Large,Digits,True,1194
8,1,Large,Digits,True,1058
8,1,Large,Digits,True,831
8,1,Large,Digits,True,1672
8,1,Large,Digits,False,1030
8,1,Large,Digits,False,1055
8,1,Small,Digits,True,1284
8,1,Large,Digits,False,912
8,1,Large,Digits,False,1672
8,1,Large,Digits,False,1334
8,1,Large,Digits,False,1676
8,1,Large,Digits,False,1519
8,1,Large,Digits,False,922
8,1,Large,Digits,False,1074
8,1,Small,Digits,True,1481
8,1,Small,Digits,True,1002
8,1,Small,Digits,True,1539
8,1,Small,Digits,True,986
8,1,Small,Digits,True,1043
8,1,Small,Digits,True,1114
8,1,Small,Digits,True,925
8,1,Small,Digits,False,928
8,1,Small,Digits,False,980
8,1,Small,Digits,False,1192
8,1,Small,Digits,False,992
8,1,Small,Digits,False,867
8,1,Small,Digits,False,1010
8,1,Small,Digits,False,1737
8,1,Small,Digits,False,788
8,1,Small,Digits,False,922
8,1,Large,Digits,True,1810
8,1,Small,Digits,True,929
8,0,Large,Digits,True,902
8,1,Large,Digits,True,1315
8,1,Large,Digits,True,868
8,1,Large,Digits,True,1838
8,1,Large,Digits,True,1772
8,1,Large,Digits,True,2229
8,0,Large,Digits,True,1060
8,1,Large,Digits,True,824
8,1,Large,Digits,False,2375
8,1,Large,Digits,False,1833
8,0,Small,Digits,True,741
8,1,Large,Digits,False,1142
8,1,Large,Digits,False,886
8,1,Large,Digits,False,1223
8,1,Large,Digits,False,803
8,1,Large,Digits,False,2711
8,1,Large,Digits,False,851
8,1,Large,Digits,False,1133
8,1,Small,Digits,True,1059
8,1,Small,Digits,True,833
8,1,Small,Digits,True,1127
8,1,Small,Digits,True,1114
8,1,Small,Digits,True,891
8,1,Small,Digits,True,1033
8,1,Small,Digits,True,781
8,1,Small,Digits,False,953
8,1,Small,Digits,False,1611
8,1,Small,Digits,False,958
8,1,Small,Digits,False,1833
8,1,Small,Digits,False,1015
8,1,Small,Digits,False,993
8,1,Small,Digits,False,946
8,1,Small,Digits,False,742
8,1,Small,Digits,False,839
8,1,Large,Digits,True,2018
8,1,Small,Digits,True,1627
8,1,Large,Digits,True,917
8,1,Large,Digits,True,841
8,1,Large,Digits,True,819
8,1,Large,Digits,True,1167
8,1,Large,Digits,True,1251
8,1,Large,Digits,True,2232
8,1,Large,Digits,True,1842
8,0,Large,Digits,True,1151
8,1,Large,Digits,False,848
8,1,Large,Digits,False,871
8,1,Small,Digits,True,859
8,1,Large,Digits,False,1073
8,1,Large,Digits,False,821
8,1,Large,Digits,False,964
8,1,Large,Digits,False,835
8,1,Large,Digits,False,861
8,1,Large,Digits,False,1612
8,1,Large,Digits,False,1140
8,1,Small,Digits,True,813
8,1,Small,Digits,True,780
8,1,Small,Digits,True,1377
8,1,Small,Digits,True,1034
8,1,Small,Digits,True,941
8,1,Small,Digits,True,792
8,1,Small,Words,True,1651
8,1,Small,Words,False,1809
8,1,Small,Words,False,2488
8,1,Small,Words,False,2245
8,1,Small,Words,False,2107
8,1,Small,Words,False,1283
8,1,Small,Words,False,1850
8,1,Small,Words,False,1437
8,1,Small,Words,False,2627
8,1,Small,Words,False,2014
8,0,Large,Words,True,1893
8,1,Small,Words,True,1412
8,1,Large,Words,True,1968
8,1,Large,Words,True,2914
8,1,Large,Words,True,2355
8,1,Large,Words,True,2642
8,1,Large,Words,True,3836
8,1,Large,Words,True,1919
8,1,Large,Words,True,1196
8,1,Large,Words,True,2352
8,1,Large,Words,False,1536
8,1,Large,Words,False,1246
8,1,Small,Words,True,1756
8,1,Large,Words,False,3218
8,1,Large,Words,False,1296
8,1,Large,Words,False,2627
8,1,Large,Words,False,1601
8,1,Large,Words,False,2794
8,1,Large,Words,False,3924
8,1,Large,Words,False,2162
8,1,Small,Words,True,2816
8,1,Small,Words,True,1551
8,1,Small,Words,True,1221
8,1,Small,Words,True,1571
8,1,Small,Words,True,1449
8,1,Small,Words,True,1348
8,1,Small,Words,True,2237
8,1,Small,Words,False,1445
8,1,Small,Words,False,2620
8,1,Small,Words,False,2346
8,1,Small,Words,False,1477
8,1,Small,Words,False,1656
8,0,Small,Words,False,1395
8,1,Small,Words,False,1666
8,1,Small,Words,False,1224
8,1,Small,Words,False,1280
8,1,Large,Words,True,2297
8,1,Small,Words,True,1778
8,1,Large,Words,True,3041
8,1,Large,Words,True,2589
8,1,Large,Words,True,1282
8,1,Large,Words,True,2065
8,1,Large,Words,True,1703
8,0,Large,Words,True,2005
8,1,Large,Words,True,1394
8,1,Large,Words,True,1274
8,1,Large,Words,False,1931
8,1,Large,Words,False,2372
8,1,Small,Words,True,2037
8,1,Large,Words,False,2127
8,0,Large,Words,False,1891
8,1,Large,Words,False,2251
8,1,Large,Words,False,3302
8,1,Large,Words,False,2827
8,1,Large,Words,False,2798
8,1,Large,Words,False,1266
8,1,Small,Words,True,1244
8,1,Small,Words,True,2229
8,1,Small,Words,True,1880
8,1,Small,Words,True,1704
8,1,Small,Words,True,1394
8,1,Small,Words,True,1714
8,1,Small,Words,True,1617
8,1,Small,Words,False,1938
8,1,Small,Words,False,1814
8,1,Small,Words,False,2046
8,1,Small,Words,False,2427
8,1,Small,Words,False,1494
8,1,Small,Words,False,2104
8,1,Small,Words,False,1328
8,1,Small,Words,False,1895
8,1,Small,Words,False,1470
8,1,Large,Words,True,2446
8,1,Small,Words,True,2709
8,0,Large,Words,True,1592
8,1,Large,Words,True,2108
8,1,Large,Words,True,3601
8,1,Large,Words,True,2439
8,1,Large,Words,True,2116
8,1,Large,Words,True,1649
8,1,Large,Words,True,1801
8,1,Large,Words,True,1479
8,1,Large,Words,False,1997
8,1,Large,Words,False,1862
8,1,Small,Words,True,2056
8,1,Large,Words,False,1634
8,1,Large,Words,False,1328
8,1,Large,Words,False,1092
8,1,Large,Words,False,1718
8,1,Large,Words,False,1074
8,1,Large,Words,False,1416
8,1,Large,Words,False,2448
8,1,Small,Words,True,1470
8,1,Small,Words,True,1405
8,1,Small,Words,True,1546
8,1,Small,Words,True,1547
8,1,Small,Words,True,2125
8,1,Small,Words,True,1662
8,1,Small,Words,True,1580
8,1,Small,Words,False,1329
8,1,Small,Words,False,1211
8,1,Small,Words,False,1578
8,1,Small,Words,False,2010
8,1,Small,Words,False,1555
8,1,Small,Words,False,3128
8,1,Small,Words,False,2248
8,1,Small,Words,False,1445
8,1,Small,Words,False,1699
8,1,Large,Words,True,1246
8,1,Small,Words,True,1584
8,1,Large,Words,True,1070
8,1,Large,Words,True,2169
8,1,Large,Words,True,2133
8,1,Large,Words,True,3371
8,1,Large,Words,True,2671
8,1,Large,Words,True,1331
8,1,Large,Words,True,2508
8,1,Large,Words,True,2554
8,1,Large,Words,False,3044
8,1,Large,Words,False,2999
8,1,Small,Words,True,2599
8,1,Large,Words,False,2234
8,1,Large,Words,False,1479
8,1,Large,Words,False,2099
8,1,Large,Words,False,1935
8,1,Large,Words,False,2505
8,1,Large,Words,False,2553
8,1,Large,Words,False,1486
8,1,Small,Words,True,1467
8,1,Small,Words,True,1587
8,1,Small,Words,True,2459
8,1,Small,Words,True,1659
8,1,Small,Words,True,1773
8,1,Small,Words,True,2320
9,1,Small,Digits,True,1242
9,1,Small,Digits,False,2181
9,1,Small,Digits,False,2872
9,1,Small,Digits,False,1981
9,1,Small,Digits,False,2226
9,1,Small,Digits,False,1268
9,1,Small,Digits,False,1875
9,1,Small,Digits,False,1984
9,1,Small,Digits,False,2138
9,1,Small,Digits,False,2324
9,1,Large,Digits,True,2169
9,1,Small,Digits,True,1277
9,1,Large,Digits,True,1433
9,1,Large,Digits,True,1733
9,1,Large,Digits,True,2615
9,1,Large,Digits,True,1505
9,1,Large,Digits,True,5337
9,1,Large,Digits,True,4153
9,1,Large,Digits,True,3669
9,1,Large,Digits,True,1469
9,1,Large,Digits,False,2390
9,1,Large,Digits,False,2468
9,1,Small,Digits,True,1286
9,1,Large,Digits,False,2923
9,1,Large,Digits,False,1915
9,1,Large,Digits,False,5587
9,1,Large,Digits,False,3621
9,1,Large,Digits,False,2160
9,0,Large,Digits,False,1470
9,1,Large,Digits,False,2187
9,1,Small,Digits,True,1087
9,1,Small,Digits,True,1460
9,1,Small,Digits,True,1088
9,1,Small,Digits,True,1691
9,1,Small,Digits,True,1149
9,1,Small,Digits,True,1114
9,1,Small,Digits,True,855
9,1,Small,Digits,False,1486
9,1,Small,Digits,False,2055
9,1,Small,Digits,False,2202
9,1,Small,Digits,False,1161
9,1,Small,Digits,False,2698
9,1,Small,Digits,False,1583
9,1,Small,Digits,False,1301
9,1,Small,Digits,False,1402
9,1,Small,Digits,False,1202
9,1,Large,Digits,True,1154
9,1,Small,Digits,True,1069
9,1,Large,Digits,True,1092
9,1,Large,Digits,True,1286
9,1,Large,Digits,True,3683
9,1,Large,Digits,True,1543
9,1,Large,Digits,True,1187
9,1,Large,Digits,True,1549
9,1,Large,Digits,True,1101
9,1,Large,Digits,True,1508
9,1,Large,Digits,False,1850
9,1,Large,Digits,False,1536
9,1,Small,Digits,True,1236
9,1,Large,Digits,False,2091
9,1,Large,Digits,False,2044
9,1,Large,Digits,False,2208
9,1,Large,Digits,False,21604
9,1,Large,Digits,False,1703
9,1,Large,Digits,False,1381
9,1,Large,Digits,False,3819
9,1,Small,Digits,True,1297
9,1,Small,Digits,True,1466
9,1,Small,Digits,True,2592
9,1,Small,Digits,True,1091
9,1,Small,Digits,True,1095
9,1,Small,Digits,True,1039
9,1,Small,Digits,True,832
9,1,Small,Digits,False,1785
9,1,Small,Digits,False,1420
9,1,Small,Digits,False,1554
9,1,Small,Digits,False,1543
9,1,Small,Digits,False,1488
9,1,Small,Digits,False,1601
9,1,Small,Digits,False,1279
9,1,Small,Digits,False,1605
9,1,Small,Digits,False,1469
9,1,Large,Digits,True,1218
9,1,Small,Digits,True,750
9,1,Large,Digits,True,3005
9,1,Large,Digits,True,1228
9,1,Large,Digits,True,1306
9,1,Large,Digits,True,1918
9,1,Large,Digits,True,10586
9,1,Large,Digits,True,2937
9,1,Large,Digits,True,2749
9,1,Large,Digits,True,945
9,1,Large,Digits,False,3470
9,1,Large,Digits,False,4551
9,1,Small,Digits,True,1396
9,1,Large,Digits,False,1933
9,1,Large,Digits,False,2063
9,1,Large,Digits,False,4233
9,0,Large,Digits,False,1328
9,1,Large,Digits,False,2945
9,0,Large,Digits,False,1563
9,1,Large,Digits,False,2007
9,1,Small,Digits,True,1265
9,1,Small,Digits,True,1104
9,1,Small,Digits,True,1041
9,1,Small,Digits,True,807
9,1,Small,Digits,True,1050
9,1,Small,Digits,True,927
9,1,Small,Digits,True,932
9,1,Small,Digits,False,1912
9,1,Small,Digits,False,1422
9,1,Small,Digits,False,1210
9,1,Small,Digits,False,1424
9,1,Small,Digits,False,1617
9,1,Small,Digits,False,1255
9,1,Small,Digits,False,2147
9,1,Small,Digits,False,1331
9,1,Small,Digits,False,2589
9,1,Large,Digits,True,2033
9,1,Small,Digits,True,2706
9,1,Large,Digits,True,1208
9,1,Large,Digits,True,1443
9,1,Large,Digits,True,869
9,1,Large,Digits,True,1002
9,1,Large,Digits,True,1709
9,1,Large,Digits,True,2451
9,1,Large,Digits,True,1698
9,1,Large,Digits,True,3353
9,1,Large,Digits,False,2961
9,1,Large,Digits,False,1693
9,1,Small,Digits,True,799
9,1,Large,Digits,False,1865
9,1,Large,Digits,False,1421
9,1,Large,Digits,False,2410
9,1,Large,Digits,False,3398
9,1,Large,Digits,False,1298
9,1,Large,Digits,False,3060
9,1,Large,Digits,False,1663
9,1,Small,Digits,True,1116
9,0,Small,Digits,True,1629
9,1,Small,Digits,True,939
9,1,Small,Digits,True,917
9,1,Small,Digits,True,984
9,1,Small,Digits,True,791
9,1,Small,Words,True,1073
9,1,Small,Words,False,4126
9,1,Small,Words,False,3895
9,1,Small,Words,False,2436
9,1,Small,Words,False,3376
9,1,Small,Words,False,2140
9,1,Small,Words,False,3369
9,1,Small,Words,False,2195
9,1,Small,Words,False,3768
9,1,Small,Words,False,3191
9,1,Large,Words,True,3051
9,1,Small,Words,True,2324
9,1,Large,Words,True,1945
9,1,Large,Words,True,8094
9,1,Large,Words,True,1501
9,1,Large,Words,True,1691
9,1,Large,Words,True,5059
9,1,Large,Words,True,2073
9,1,Large,Words,True,1361
9,1,Large,Words,True,3457
9,1,Large,Words,False,2083
9,1,Large,Words,False,2164
9,1,Small,Words,True,1706
9,1,Large,Words,False,3779
9,1,Large,Words,False,1926
9,1,Large,Words,False,4545
9,1,Large,Words,False,3958
9,1,Large,Words,False,2013
9,1,Large,Words,False,8038
9,1,Large,Words,False,2393
9,1,Small,Words,True,1883
9,1,Small,Words,True,2656
9,1,Small,Words,True,2041
9,1,Small,Words,True,1715
9,1,Small,Words,True,2072
9,1,Small,Words,True,1549
9,1,Small,Words,True,2556
9,1,Small,Words,False,2267
9,1,Small,Words,False,2079
9,1,Small,Words,False,2166
9,1,Small,Words,False,1935
9,1,Small,Words,False,1933
9,1,Small,Words,False,2247
9,1,Small,Words,False,2467
9,1,Small,Words,False,1554
9,1,Small,Words,False,1868
9,1,Large,Words,True,7601
9,1,Small,Words,True,1859
9,1,Large,Words,True,2333
9,1,Large,Words,True,6375
9,1,Large,Words,True,1421
9,1,Large,Words,True,6325
9,1,Large,Words,True,2900
9,1,Large,Words,True,1552
9,1,Large,Words,True,1482
9,1,Large,Words,True,1154
9,1,Large,Words,False,8890
9,1,Large,Words,False,3026
9,1,Small,Words,True,1708
9,1,Large,Words,False,4609
9,1,Large,Words,False,3209
9,1,Large,Words,False,1699
9,1,Large,Words,False,8840
9,1,Large,Words,False,3111
9,1,Large,Words,False,6324
9,1,Large,Words,False,1578
9,1,Small,Words,True,1147
9,1,Small,Words,True,3081
9,1,Small,Words,True,1469
9,1,Small,Words,True,1739
9,1,Small,Words,True,1457
9,1,Small,Words,True,1563
9,1,Small,Words,True,2377
9,1,Small,Words,False,1993
9,1,Small,Words,False,3234
9,1,Small,Words,False,3537
9,1,Small,Words,False,2359
9,1,Small,Words,False,1906
9,1,Small,Words,False,2413
9,1,Small,Words,False,2256
9,1,Small,Words,False,1562
9,1,Small,Words,False,1774
9,1,Large,Words,True,1812
9,1,Small,Words,True,2285
9,1,Large,Words,True,2617
9,1,Large,Words,True,5525
9,1,Large,Words,True,3911
9,1,Large,Words,True,2133
9,1,Large,Words,True,2309
9,1,Large,Words,True,1563
9,1,Large,Words,True,1374
9,1,Large,Words,True,1579
9,1,Large,Words,False,1917
9,1,Large,Words,False,2367
9,1,Small,Words,True,1300
9,0,Large,Words,False,2101
9,1,Large,Words,False,2734
9,1,Large,Words,False,1903
9,1,Large,Words,False,2001
9,1,Large,Words,False,1486
9,1,Large,Words,False,2980
9,1,Large,Words,False,3296
9,1,Small,Words,True,1281
9,1,Small,Words,True,880
9,1,Small,Words,True,1205
9,1,Small,Words,True,2271
9,1,Small,Words,True,2252
9,1,Small,Words,True,1206
9,1,Small,Words,True,1147
9,1,Small,Words,False,2139
9,1,Small,Words,False,1806
9,1,Small,Words,False,1232
9,1,Small,Words,False,2219
9,1,Small,Words,False,1644
9,1,Small,Words,False,1900
9,1,Small,Words,False,2291
9,1,Small,Words,False,3042
9,1,Small,Words,False,1953
9,1,Large,Words,True,1537
9,1,Small,Words,True,2058
9,1,Large,Words,True,1272
9,1,Large,Words,True,6549
9,1,Large,Words,True,4587
9,1,Large,Words,True,2724
9,1,Large,Words,True,2308
9,1,Large,Words,True,1085
9,1,Large,Words,True,3838
9,1,Large,Words,True,1506
9,1,Large,Words,False,5283
9,1,Large,Words,False,2994
9,1,Small,Words,True,2289
9,1,Large,Words,False,2074
9,1,Large,Words,False,2164
9,1,Large,Words,False,3849
9,1,Large,Words,False,3857
9,1,Large,Words,False,5832
9,1,Large,Words,False,3026
9,1,Large,Words,False,2352
9,1,Small,Words,True,1859
9,1,Small,Words,True,1504
9,1,Small,Words,True,1513
9,1,Small,Words,True,1130
9,1,Small,Words,True,1205
9,1,Small,Words,True,2989
10,1,Small,Digits,True,839
10,1,Small,Digits,False,1404
10,1,Small,Digits,False,1149
10,1,Small,Digits,False,847
10,1,Small,Digits,False,891
10,0,Small,Digits,False,1066
10,1,Small,Digits,False,1354
10,1,Small,Digits,False,1198
10,1,Small,Digits,False,857
10,1,Small,Digits,False,1827
10,1,Large,Digits,True,1293
10,0,Small,Digits,True,901
10,1,Large,Digits,True,1625
10,1,Large,Digits,True,1204
10,1,Large,Digits,True,1772
10,1,Large,Digits,True,1375
10,1,Large,Digits,True,1392
10,1,Large,Digits,True,813
10,1,Large,Digits,True,1263
10,1,Large,Digits,True,1064
10,1,Large,Digits,False,1532
10,1,Large,Digits,False,1235
10,1,Small,Digits,True,916
10,1,Large,Digits,False,1212
10,1,Large,Digits,False,805
10,1,Large,Digits,False,1587
10,1,Large,Digits,False,1044
10,1,Large,Digits,False,979
10,1,Large,Digits,False,1344
10,1,Large,Digits,False,773
10,1,Small,Digits,True,925
10,1,Small,Digits,True,714
10,1,Small,Digits,True,658
10,1,Small,Digits,True,876
10,1,Small,Digits,True,784
10,1,Small,Digits,True,953
10,1,Small,Digits,True,627
10,1,Small,Digits,False,986
10,1,Small,Digits,False,1279
10,1,Small,Digits,False,992
10,1,Small,Digits,False,742
10,1,Small,Digits,False,912
10,1,Small,Digits,False,675
10,1,Small,Digits,False,585
10,1,Small,Digits,False,839
10,1,Small,Digits,False,802
10,1,Large,Digits,True,648
10,1,Small,Digits,True,671
10,1,Large,Digits,True,1038
10,1,Large,Digits,True,1198
10,1,Large,Digits,True,686
10,1,Large,Digits,True,760
10,1,Large,Digits,True,833
10,1,Large,Digits,True,856
10,1,Large,Digits,True,625
10,1,Large,Digits,True,724
10,1,Large,Digits,False,826
10,1,Large,Digits,False,1102
10,1,Small,Digits,True,721
10,1,Large,Digits,False,805
10,1,Large,Digits,False,1104
10,1,Large,Digits,False,920
10,1,Large,Digits,False,857
10,1,Large,Digits,False,1428
10,1,Large,Digits,False,913
10,1,Large,Digits,False,1034
10,1,Small,Digits,True,771
10,1,Small,Digits,True,807
10,1,Small,Digits,True,714
10,1,Small,Digits,True,634
10,1,Small,Digits,True,634
10,1,Small,Digits,True,692
10,1,Small,Digits,True,588
10,1,Small,Digits,False,1160
10,1,Small,Digits,False,701
10,1,Small,Digits,False,732
10,1,Small,Digits,False,802
10,1,Small,Digits,False,609
10,1,Small,Digits,False,703
10,1,Small,Digits,False,635
10,1,Small,Digits,False,545
10,1,Small,Digits,False,746
10,1,Large,Digits,True,784
10,1,Small,Digits,True,653
10,0,Large,Digits,True,948
10,1,Large,Digits,True,772
10,1,Large,Digits,True,669
10,1,Large,Digits,True,1034
10,0,Large,Digits,True,918
10,1,Large,Digits,True,918
10,1,Large,Digits,True,1679
10,1,Large,Digits,True,643
10,1,Large,Digits,False,2032
10,1,Large,Digits,False,1381
10,1,Small,Digits,True,622
10,1,Large,Digits,False,1132
10,1,Large,Digits,False,581
10,1,Large,Digits,False,799
10,0,Large,Digits,False,604
10,1,Large,Digits,False,1897
10,1,Large,Digits,False,683
10,1,Large,Digits,False,1251
10,1,Small,Digits,True,666
10,1,Small,Digits,True,637
10,1,Small,Digits,True,652
10,1,Small,Digits,True,965
10,0,Small,Digits,True,906
10,1,Small,Digits,True,643
10,1,Small,Digits,True,611
10,1,Small,Digits,False,808
10,1,Small,Digits,False,1268
10,1,Small,Digits,False,698
10,1,Small,Digits,False,1051
10,1,Small,Digits,False,913
10,1,Small,Digits,False,696
10,1,Small,Digits,False,778
10,1,Small,Digits,False,744
10,1,Small,Digits,False,877
10,1,Large,Digits,True,710
10,1,Small,Digits,True,1125
10,1,Large,Digits,True,602
10,1,Large,Digits,True,787
10,1,Large,Digits,True,607
10,1,Large,Digits,True,676
10,1,Large,Digits,True,1041
10,1,Large,Digits,True,580
10,1,Large,Digits,True,791
10,1,Large,Digits,True,632
10,1,Large,Digits,False,999
10,1,Large,Digits,False,761
10,1,Small,Digits,True,631
10,1,Large,Digits,False,1739
10,1,Large,Digits,False,812
10,1,Large,Digits,False,1371
10,1,Large,Digits,False,2520
10,1,Large,Digits,False,729
10,0,Large,Digits,False,614
10,1,Large,Digits,False,947
10,1,Small,Digits,True,767
10,1,Small,Digits,True,684
10,1,Small,Digits,True,719
10,1,Small,Digits,True,656
10,1,Small,Digits,True,632
10,1,Small,Digits,True,606
10,1,Small,Words,True,1175
10,1,Small,Words,False,1668
10,1,Small,Words,False,2855
10,1,Small,Words,False,1319
10,1,Small,Words,False,1667
10,1,Small,Words,False,1745
10,1,Small,Words,False,2226
10,1,Small,Words,False,1227
10,1,Small,Words,False,2593
10,1,Small,Words,False,3212
10,1,Large,Words,True,1978
10,1,Small,Words,True,1008
10,1,Large,Words,True,2509
10,1,Large,Words,True,1716
10,1,Large,Words,True,1967
10,0,Large,Words,True,1651
10,1,Large,Words,True,2215
10,1,Large,Words,True,2034
10,1,Large,Words,True,1427
10,1,Large,Words,True,3166
10,1,Large,Words,False,1666
10,1,Large,Words,False,1526
10,1,Small,Words,True,1132
10,1,Large,Words,False,1783
10,1,Large,Words,False,1033
10,1,Large,Words,False,2913
10,1,Large,Words,False,1450
10,1,Large,Words,False,3955
10,1,Large,Words,False,1688
10,1,Large,Words,False,1469
10,1,Small,Words,True,1544
10,1,Small,Words,True,2740
10,1,Small,Words,True,1100
10,1,Small,Words,True,1696
10,1,Small,Words,True,1283
10,1,Small,Words,True,1133
10,1,Small,Words,True,1458
10,1,Small,Words,False,1078
10,1,Small,Words,False,1044
10,1,Small,Words,False,1487
10,1,Small,Words,False,1505
10,1,Small,Words,False,1243
10,1,Small,Words,False,1464
10,1,Small,Words,False,1300
10,1,Small,Words,False,778
10,1,Small,Words,False,852
10,1,Large,Words,True,2051
10,1,Small,Words,True,828
10,0,Large,Words,True,1544
10,1,Large,Words,True,1960
10,1,Large,Words,True,1084
10,1,Large,Words,True,1283
10,1,Large,Words,True,988
10,1,Large,Words,True,1887
10,1,Large,Words,True,827
10,1,Large,Words,True,1022
10,1,Large,Words,False,1326
10,1,Large,Words,False,3282
10,0,Small,Words,True,1594
10,1,Large,Words,False,1885
10,0,Large,Words,False,1394
10,1,Large,Words,False,2310
10,1,Large,Words,False,3211
10,1,Large,Words,False,2074
10,1,Large,Words,False,2787
10,1,Large,Words,False,1107
10,1,Small,Words,True,961
10,1,Small,Words,True,1935
10,1,Small,Words,True,1450
10,1,Small,Words,True,1505
10,1,Small,Words,True,1179
10,1,Small,Words,True,1169
10,1,Small,Words,True,1086
10,1,Small,Words,False,1695
10,1,Small,Words,False,2585
10,1,Small,Words,False,1381
10,1,Small,Words,False,1045
10,1,Small,Words,False,1060
10,1,Small,Words,False,1357
10,1,Small,Words,False,1073
10,1,Small,Words,False,889
10,1,Small,Words,False,1183
10,1,Large,Words,True,1636
10,1,Small,Words,True,960
10,0,Large,Words,True,1047
10,0,Large,Words,True,1270
10,0,Large,Words,True,1454
10,1,Large,Words,True,1896
10,0,Large,Words,True,2148
10,1,Large,Words,True,998
10,1,Large,Words,True,1601
10,1,Large,Words,True,723
10,1,Large,Words,False,1479
10,1,Large,Words,False,2641
10,1,Small,Words,True,1032
10,1,Large,Words,False,1276
10,1,Large,Words,False,1210
10,1,Large,Words,False,1211
10,1,Large,Words,False,1967
10,1,Large,Words,False,1087
10,1,Large,Words,False,1520
10,1,Large,Words,False,4188
10,1,Small,Words,True,608
10,1,Small,Words,True,797
10,1,Small,Words,True,910
10,1,Small,Words,True,2186
10,1,Small,Words,True,986
10,0,Small,Words,True,1854
10,0,Small,Words,True,857
10,1,Small,Words,False,1101
10,1,Small,Words,False,944
10,1,Small,Words,False,980
10,1,Small,Words,False,1798
10,1,Small,Words,False,1411
10,1,Small,Words,False,1327
10,1,Small,Words,False,1231
10,1,Small,Words,False,1001
10,1,Small,Words,False,912
10,0,Large,Words,True,1139
10,1,Small,Words,True,1374
10,1,Large,Words,True,831
10,1,Large,Words,True,1799
10,0,Large,Words,True,1162
10,1,Large,Words,True,2462
10,1,Large,Words,True,1994
10,1,Large,Words,True,833
10,0,Large,Words,True,1123
10,0,Large,Words,True,1215
10,1,Large,Words,False,3260
10,1,Large,Words,False,1586
10,1,Small,Words,True,844
10,1,Large,Words,False,2044
10,1,Large,Words,False,997
10,1,Large,Words,False,3279
10,1,Large,Words,False,1587
10,1,Large,Words,False,1860
10,1,Large,Words,False,1849
10,1,Large,Words,False,1378
10,1,Small,Words,True,1242
10,1,Small,Words,True,1282
10,1,Small,Words,True,800
10,1,Small,Words,True,1144
10,1,Small,Words,True,822
10,1,Small,Words,True,1736
11,1,Small,Digits,True,1233
11,1,Small,Digits,False,1110
11,1,Small,Digits,False,992
11,1,Small,Digits,False,860
11,1,Small,Digits,False,1819
11,1,Small,Digits,False,1432
11,1,Small,Digits,False,840
11,1,Small,Digits,False,1992
11,1,Small,Digits,False,1128
11,1,Small,Digits,False,1322
11,1,Large,Digits,True,1012
11,0,Small,Digits,True,1051
11,1,Large,Digits,True,1437
11,1,Large,Digits,True,2345
11,1,Large,Digits,True,2020
11,1,Large,Digits,True,1378
11,1,Large,Digits,True,1575
11,1,Large,Digits,True,927
11,0,Large,Digits,True,1153
11,1,Large,Digits,True,869
11,1,Large,Digits,False,1301
11,1,Large,Digits,False,995
11,1,Small,Digits,True,870
11,0,Large,Digits,False,1043
11,1,Large,Digits,False,844
11,1,Large,Digits,False,2952
11,1,Large,Digits,False,1354
11,1,Large,Digits,False,1151
11,1,Large,Digits,False,971
11,0,Large,Digits,False,943
11,1,Small,Digits,True,928
11,1,Small,Digits,True,1118
11,1,Small,Digits,True,1139
11,0,Small,Digits,True,913
11,1,Small,Digits,True,1475
11,1,Small,Digits,True,1339
11,1,Small,Digits,True,649
11,1,Small,Digits,False,1617
11,1,Small,Digits,False,1670
11,1,Small,Digits,False,999
11,1,Small,Digits,False,1342
11,1,Small,Digits,False,1503
11,1,Small,Digits,False,1113
11,1,Small,Digits,False,985
11,1,Small,Digits,False,1376
11,1,Small,Digits,False,1067
11,1,Large,Digits,True,737
11,1,Small,Digits,True,790
11,1,Large,Digits,True,2163
11,0,Large,Digits,True,1607
11,1,Large,Digits,True,890
11,1,Large,Digits,True,877
11,1,Large,Digits,True,1005
11,1,Large,Digits,True,1946
11,1,Large,Digits,True,727
11,1,Large,Digits,True,1073
11,1,Large,Digits,False,1054
11,1,Large,Digits,False,1513
11,1,Small,Digits,True,1112
11,1,Large,Digits,False,1683
11,1,Large,Digits,False,1410
11,1,Large,Digits,False,1482
11,1,Large,Digits,False,1425
11,1,Large,Digits,False,1893
11,1,Large,Digits,False,1027
11,1,Large,Digits,False,1627
11,1,Small,Digits,True,659
11,1,Small,Digits,True,1208
11,1,Small,Digits,True,910
11,1,Small,Digits,True,1444
11,1,Small,Digits,True,654
11,1,Small,Digits,True,1230
11,1,Small,Digits,True,924
11,1,Small,Digits,False,968
11,1,Small,Digits,False,761
11,1,Small,Digits,False,1753
11,1,Small,Digits,False,857
11,1,Small,Digits,False,946
11,1,Small,Digits,False,894
11,1,Small,Digits,False,1518
11,1,Small,Digits,False,1179
11,1,Small,Digits,False,1361
11,1,Large,Digits,True,1244
11,1,Small,Digits,True,706
11,1,Large,Digits,True,1027
11,1,Large,Digits,True,1023
11,1,Large,Digits,True,763
11,1,Large,Digits,True,686
11,1,Large,Digits,True,1027
11,1,Large,Digits,True,985
11,1,Large,Digits,True,2969
11,1,Large,Digits,True,1097
11,1,Large,Digits,False,1764
11,1,Large,Digits,False,1732
11,1,Small,Digits,True,731
11,0,Large,Digits,False,973
